15,113
15,1,0,4,113
15,5,0,4,113
15,1,3,4,113
15,28,98,3,4,113
15,5,1,0,4,113
15,1,3,0,4,113
15,16,47,3,4,113
15,28,11,3,4,113
15,16,47,147,4,113
15,28,498,3,4,113
15,28,11,257,4,113
15,1,0,3,4,113
15,5,0,3,4,113
15,5,11,3,4,113
15,28,59,3,4,113
15,5,81,42,4,113
15,5,11,257,4,113
15,5,13,3,4,113
15,5,1,3,4,113
15,1,287,3,4,113
15,1,392,3,4,113
15,1,8,3,4,113
15,1,9,3,4,113
15,1,5,0,4,113
15,1,7,0,4,113
15,1,100,301,4,113
15,1,157,253,372,3,0,4,113
15,5,436,383,23,13,3,4,113
15,390,19,284,20,7,0,4,113
15,390,19,294,51,160,0,4,113
15,5,436,383,23,0,3,4,113
15,61,48,7,22,1,0,4,113
15,5,126,214,43,37,159,4,113
15,1,157,5,0,50,184,295,113
15,1,157,5,0,6,42,4,113
15,5,126,101,28,498,3,4,113
15,61,48,493,9,316,0,4,113
15,5,188,1,287,3,0,4,113
15,5,126,101,17,6,0,4,113
15,5,126,101,17,0,3,4,113
15,61,48,493,9,1,3,4,113
15,5,161,1,22,7,0,4,113
15,5,1,3,8,100,301,4,113
15,390,19,76,17,34,0,4,113
15,390,19,76,17,6,3,4,113
15,5,188,1,100,8,3,4,113
15,61,48,7,1,5,0,4,113
15,5,12,425,220,1,0,4,113
15,5,309,486,406,17,0,4,113
15,5,12,90,111,1,3,4,113
15,5,12,90,28,498,3,4,113
15,61,48,7,37,6,0,4,113
15,61,48,7,1,3,0,4,113
15,5,12,90,28,11,3,4,113
15,5,12,39,28,98,3,4,113
15,5,309,272,7,1,0,4,113
15,5,0,316,9,1,3,4,113
15,5,436,383,380,0,3,4,113
15,5,268,179,45,11,3,4,113
15,5,268,179,17,6,0,4,113
15,5,268,179,17,0,3,4,113
15,16,10,2,0,50,184,295,113
15,16,183,28,59,3,0,4,113
15,5,491,310,157,1,0,4,113
15,5,362,299,37,7,0,4,113
15,5,362,299,37,6,3,4,113
15,5,0,7,200,37,159,4,113
15,5,309,272,24,0,3,4,113
15,5,473,33,7,1,0,4,113
15,5,0,7,22,327,3,4,113
15,5,473,33,7,0,3,4,113
15,61,48,5,18,6,42,4,113
15,5,86,226,1,7,0,4,113
15,61,48,5,127,1,0,4,113
15,5,0,260,330,11,3,4,113
15,5,86,226,1,3,0,4,113
15,5,473,33,23,13,3,4,113
15,1,7,0,3,6,42,4,113
15,5,19,11,259,37,159,4,113
15,5,473,33,23,0,3,4,113
15,5,19,11,28,98,3,4,113
15,5,1,7,0,50,184,295,113
15,5,1,7,0,6,42,4,113
15,5,473,33,60,65,184,295,113
15,1,7,200,484,8,3,4,113
15,5,363,74,20,7,0,4,113
15,1,7,200,37,6,0,4,113
15,5,363,74,31,13,3,4,113
15,5,0,7,37,6,3,4,113
15,5,270,9,38,281,3,4,113
15,390,19,45,251,24,0,4,113
15,5,270,9,316,0,3,4,113
15,5,0,17,406,250,3,4,113
15,1,7,235,328,37,159,4,113
15,61,48,51,5,11,3,4,113
15,61,48,51,5,1,3,4,113
15,61,48,51,364,17,0,4,113
15,1,7,235,50,0,3,4,113
15,5,0,1,93,8,3,4,113
15,5,188,1,7,0,3,4,113
15,5,371,466,424,23,0,4,113
15,1,0,6,211,250,3,4,113
15,1,57,31,13,3,0,4,113
15,1,392,3,11,5,0,4,113
15,1,7,265,23,13,3,4,113
15,1,157,416,3,6,0,4,113
15,1,7,265,23,0,3,4,113
15,1,392,3,6,37,159,4,113
15,390,19,313,17,6,42,4,113
15,61,48,96,14,2,0,4,113
15,1,3,6,17,34,0,4,113
15,5,13,3,6,17,0,4,113
15,5,11,332,104,23,0,4,113
15,5,11,440,28,98,3,4,113
15,28,248,110,35,1,0,4,113
15,5,126,427,7,37,159,4,113
15,5,126,427,7,1,3,4,113
15,16,30,286,5,1,0,4,113
15,1,7,347,250,3,0,4,113
15,5,13,3,8,100,301,4,113
15,61,48,429,286,5,0,4,113
15,5,188,1,8,100,301,4,113
15,5,0,17,6,37,159,4,113
15,1,3,6,18,5,0,4,113
15,1,7,22,112,37,159,4,113
15,61,48,122,21,438,0,4,113
15,61,48,122,21,1,0,4,113
15,1,7,22,327,3,0,4,113
15,61,48,174,157,416,3,4,113
15,1,3,6,37,7,0,4,113
15,5,270,9,1,7,0,4,113
15,5,270,9,1,3,0,4,113
15,5,1,3,6,37,159,4,113
15,16,30,286,5,0,3,4,113
15,16,183,28,11,3,0,4,113
15,5,188,1,487,37,159,4,113
15,1,7,33,176,9,3,4,113
15,5,0,260,100,1,3,4,113
15,1,7,33,23,13,3,4,113
15,1,7,33,23,0,3,4,113
15,1,392,3,0,6,42,4,113
15,5,1,7,33,23,0,4,113
15,1,157,344,26,8,3,4,113
15,5,1,7,37,6,0,4,113
15,1,157,253,13,5,0,4,113
15,1,392,3,8,100,301,4,113
15,5,436,383,23,175,0,4,113
15,16,246,206,448,452,3,4,113
15,1,7,62,103,17,0,4,113
15,1,7,62,2,14,3,4,113
15,5,188,1,9,316,0,4,113
15,5,157,1,8,3,0,4,113
15,61,48,96,14,3,0,4,113
15,16,246,206,23,0,3,4,113
15,16,30,20,19,308,301,4,113
15,1,7,62,2,0,3,4,113
15,5,13,253,157,1,0,4,113
15,61,48,7,200,37,159,4,113
15,5,13,253,372,3,0,4,113
15,61,48,7,22,327,3,4,113
15,61,48,7,22,1,3,4,113
15,1,7,114,173,6,3,4,113
15,1,7,272,309,5,0,4,113
15,5,126,409,177,13,3,4,113
15,1,7,272,24,0,3,4,113
15,28,67,477,322,2,0,4,113
15,16,246,206,23,13,3,4,113
15,16,30,20,7,0,3,4,113
15,5,126,101,28,11,3,4,113
15,5,13,31,57,1,0,4,113
15,5,13,31,75,3,0,4,113
15,16,30,20,7,1,0,4,113
15,1,44,23,40,11,3,4,113
15,5,126,101,17,34,0,4,113
15,5,126,101,17,6,3,4,113
15,16,183,28,498,3,0,4,113
15,1,44,23,175,0,3,4,113
15,5,13,168,311,11,3,4,113
15,5,161,1,116,463,42,4,113
15,61,48,337,23,0,3,4,113
15,5,157,1,8,100,301,4,113
15,5,13,67,28,498,3,4,113
15,5,161,1,22,327,3,4,113
15,5,1,3,9,316,0,4,113
15,5,1,3,8,148,0,4,113
15,1,157,5,11,3,0,4,113
15,16,183,28,11,5,0,4,113
15,5,13,123,47,3,0,4,113
15,390,19,76,17,6,42,4,113
15,1,57,31,13,5,0,4,113
15,5,188,1,100,260,0,4,113
15,1,100,8,83,5,0,4,113
15,61,48,7,1,8,3,4,113
15,28,59,367,32,11,257,4,113
15,16,494,31,75,3,0,4,113
15,1,100,8,148,0,3,4,113
15,5,12,334,10,8,3,4,113
15,1,21,89,10,8,3,4,113
15,5,12,425,220,1,3,4,113
15,1,21,26,29,2,0,4,113
15,5,309,486,406,250,3,4,113
15,1,157,253,13,3,0,4,113
15,1,21,26,8,100,301,4,113
15,1,21,26,8,3,0,4,113
15,5,12,90,111,1,0,4,113
15,16,183,28,41,23,0,4,113
15,1,21,118,11,5,0,4,113
15,5,12,90,28,98,3,4,113
15,1,21,118,11,3,0,4,113
15,61,48,7,37,6,3,4,113
15,5,157,1,9,3,0,4,113
15,5,0,6,3,47,147,4,113
15,5,188,1,9,3,0,4,113
15,16,354,85,45,11,257,4,113
15,5,19,24,0,1,3,4,113
15,5,12,39,28,59,3,4,113
15,28,98,3,1,5,0,4,113
15,5,309,272,7,37,159,4,113
15,1,57,31,16,47,3,4,113
15,16,397,391,8,100,301,4,113
15,5,309,272,7,1,3,4,113
15,16,183,28,98,3,0,4,113
15,5,0,148,8,100,301,4,113
15,16,10,2,12,5,0,4,113
15,16,397,391,8,3,0,4,113
15,5,268,179,45,151,42,4,113
15,5,268,179,45,11,257,4,113
15,16,494,31,57,1,0,4,113
15,5,268,179,17,34,0,4,113
15,5,0,23,44,50,184,295,113
15,5,268,179,17,6,3,4,113
15,5,188,1,3,6,0,4,113
15,28,59,3,6,37,159,4,113
15,16,10,2,0,6,3,4,113
15,16,494,31,13,5,0,4,113
15,5,286,429,48,7,0,4,113
15,5,491,310,20,7,0,4,113
15,16,494,31,13,3,0,4,113
15,5,491,310,157,416,3,4,113
15,5,491,310,157,1,3,4,113
15,5,309,272,7,0,3,4,113
15,16,30,36,23,13,3,4,113
15,28,98,3,6,37,159,4,113
15,28,59,3,8,100,301,4,113
15,5,362,299,37,6,42,4,113
15,5,0,7,235,50,184,295,113
15,16,30,36,23,0,3,4,113
15,28,59,3,11,5,0,4,113
15,28,98,3,8,100,301,4,113
15,28,98,3,11,5,0,4,113
15,5,473,33,7,37,159,4,113
15,5,473,33,7,1,3,4,113
15,1,5,11,3,6,0,4,113
15,61,48,337,23,13,3,4,113
15,5,1,287,324,11,3,4,113
15,1,116,71,233,2,0,4,113
15,16,30,410,47,3,0,4,113
15,61,48,5,157,1,3,4,113
15,61,48,5,18,6,0,4,113
15,390,19,25,3,1,0,4,113
15,1,116,71,50,0,3,4,113
15,5,86,226,1,8,3,4,113
15,16,104,150,23,13,3,4,113
15,5,0,260,330,11,257,4,113
15,5,60,33,7,1,0,4,113
15,5,60,33,7,0,3,4,113
15,5,127,1,7,37,159,4,113
15,5,60,236,1,7,0,4,113
15,5,473,33,23,175,0,4,113
15,1,7,0,3,11,257,4,113
15,5,19,11,45,151,42,4,113
15,5,19,11,28,59,3,4,113
15,5,473,33,35,1,0,4,113
15,5,473,33,60,290,3,4,113
15,1,7,200,252,457,0,4,113
15,1,7,200,37,6,3,4,113
15,5,60,236,1,3,0,4,113
15,5,0,7,37,6,42,4,113
15,5,270,9,32,11,257,4,113
15,5,270,9,38,34,0,4,113
15,390,19,45,179,17,0,4,113
15,61,48,51,5,81,42,4,113
15,61,48,51,5,11,257,4,113
15,61,48,51,177,13,3,4,113
15,5,0,1,7,37,159,4,113
15,5,157,1,9,316,0,4,113
15,16,10,8,100,1,0,4,113
15,5,60,33,35,1,0,4,113
15,5,60,33,23,13,3,4,113
15,5,60,33,23,0,3,4,113
15,1,8,3,13,5,0,4,113
15,1,44,366,51,5,0,4,113
15,1,44,298,24,0,3,4,113
15,1,7,265,23,175,0,4,113
15,1,100,260,330,11,3,4,113
15,16,30,142,125,47,147,4,113
15,1,8,10,16,47,3,4,113
15,1,157,416,3,11,257,4,113
15,1,157,416,3,6,42,4,113
15,1,8,10,2,14,3,4,113
15,1,8,10,2,0,3,4,113
15,1,392,3,6,17,0,4,113
15,16,30,124,100,1,0,4,113
15,5,19,25,3,1,0,4,113
15,1,8,484,200,37,159,4,113
15,28,11,5,127,1,0,4,113
15,1,7,0,5,13,3,4,113
15,16,104,23,44,50,184,295,113
15,5,188,1,0,6,3,4,113
15,5,13,3,6,37,159,4,113
15,1,8,352,239,0,3,4,113
15,5,11,311,168,13,3,4,113
15,16,10,2,14,3,0,4,113
15,16,104,23,175,0,3,4,113
15,5,11,440,28,59,3,4,113
15,5,127,1,7,0,3,4,113
15,28,248,348,139,11,3,4,113
15,28,90,111,1,3,0,4,113
15,28,248,110,35,1,3,4,113
15,5,188,1,8,3,0,4,113
15,16,10,89,21,1,0,4,113
15,1,93,8,83,5,0,4,113
15,16,104,332,11,5,0,4,113
15,1,93,8,133,3,0,4,113
15,16,30,286,5,11,3,4,113
15,16,30,286,5,1,3,4,113
15,61,48,337,414,100,301,4,113
15,5,127,1,8,100,301,4,113
15,28,46,292,345,37,159,4,113
15,5,13,3,9,1,0,4,113
15,5,127,1,8,3,0,4,113
15,28,46,292,9,1,0,4,113
15,5,13,3,8,1,0,4,113
15,28,46,292,9,3,0,4,113
15,61,48,247,32,11,257,4,113
15,16,104,332,11,3,0,4,113
15,28,90,12,5,1,0,4,113
15,28,90,12,5,0,3,4,113
15,28,90,111,1,287,3,4,113
15,5,188,1,8,133,3,4,113
15,1,161,355,45,11,257,4,113
15,28,90,111,1,0,3,4,113
15,1,3,6,205,380,0,4,113
15,390,19,24,272,7,0,4,113
15,1,7,22,217,133,3,4,113
15,28,145,389,26,8,3,4,113
15,5,0,1,3,47,147,4,113
15,16,10,8,1,0,3,4,113
15,28,145,32,9,3,0,4,113
15,28,145,32,9,1,0,4,113
15,28,46,86,226,1,0,4,113
15,16,30,229,6,0,3,4,113
15,28,46,86,5,1,0,4,113
15,28,46,86,5,0,3,4,113
15,16,10,8,3,1,0,4,113
15,28,90,12,154,47,3,4,113
15,5,270,9,1,8,3,4,113
15,28,90,12,2,14,3,4,113
15,16,104,23,13,3,0,4,113
15,28,11,5,13,23,0,4,113
15,16,31,75,303,47,147,4,113
15,28,90,12,2,0,3,4,113
15,28,358,84,21,1,0,4,113
15,5,12,2,14,3,0,4,113
15,28,145,32,382,1,0,4,113
15,5,188,1,475,11,3,4,113
15,1,7,33,60,290,3,4,113
15,5,1,392,3,6,0,4,113
15,28,46,433,5,1,0,4,113
15,5,0,260,100,8,3,4,113
15,28,11,5,1,3,0,4,113
15,16,104,23,13,5,0,4,113
15,5,127,1,9,3,0,4,113
15,28,46,433,5,0,3,4,113
15,1,7,33,23,175,0,4,113
15,5,127,1,9,316,0,4,113
15,28,183,16,31,13,3,4,113
15,28,11,5,1,7,0,4,113
15,5,0,6,211,250,3,4,113
15,28,183,16,47,3,0,4,113
15,28,145,32,11,5,0,4,113
15,5,1,7,265,23,0,4,113
15,1,188,368,299,37,159,4,113
15,28,145,32,11,3,0,4,113
15,1,157,174,48,5,0,4,113
15,28,11,3,6,37,159,4,113
15,28,11,5,13,3,0,4,113
15,1,287,324,11,5,0,4,113
15,1,100,260,0,50,184,295,113
15,5,1,7,37,6,3,4,113
15,1,161,5,11,3,0,4,113
15,1,157,253,13,23,0,4,113
15,28,46,49,11,3,0,4,113
15,28,11,3,8,100,301,4,113
15,28,39,12,5,0,3,4,113
15,1,392,3,13,5,0,4,113
15,1,392,3,8,148,0,4,113
15,28,39,12,5,1,0,4,113
15,16,30,124,143,0,3,4,113
15,28,46,33,7,1,0,4,113
15,28,46,33,7,0,3,4,113
15,28,46,49,11,5,0,4,113
15,28,11,3,1,5,0,4,113
15,5,12,2,10,8,3,4,113
15,28,136,291,5,1,0,4,113
15,28,136,291,5,0,3,4,113
15,5,127,1,3,6,0,4,113
15,16,10,8,148,0,3,4,113
15,16,10,8,1,287,3,4,113
15,28,39,12,2,14,3,4,113
15,16,30,20,21,1,0,4,113
15,16,30,20,19,5,0,4,113
15,28,39,12,139,11,3,4,113
15,28,39,12,2,0,3,4,113
15,5,13,253,157,416,3,4,113
15,16,10,8,1,3,0,4,113
15,28,46,63,87,8,3,4,113
15,5,13,253,157,1,3,4,113
15,28,46,63,17,6,0,4,113
15,61,48,7,347,250,3,4,113
15,1,161,5,0,6,3,4,113
15,28,46,63,17,0,3,4,113
15,28,46,33,60,65,184,295,113
15,16,104,131,441,1,3,4,113
15,16,30,229,6,17,0,4,113
15,28,46,33,23,0,3,4,113
15,28,46,33,23,13,3,4,113
15,1,7,20,19,11,3,4,113
15,1,7,114,224,13,3,4,113
15,16,30,229,6,3,0,4,113
15,28,231,86,226,1,0,4,113
15,1,7,114,173,6,0,4,113
15,28,231,86,5,1,0,4,113
15,28,231,86,5,0,3,4,113
15,28,136,264,161,1,0,4,113
15,16,31,57,1,0,3,4,113
15,16,31,75,3,1,0,4,113
15,28,136,51,5,1,0,4,113
15,28,136,51,5,0,3,4,113
15,390,19,24,0,1,3,4,113
15,16,246,206,23,175,0,4,113
15,28,46,80,99,0,3,4,113
15,5,126,101,28,98,3,4,113
15,28,46,80,97,1,0,4,113
15,5,126,101,28,11,257,4,113
15,28,215,172,51,5,0,4,113
15,5,13,31,16,47,3,4,113
15,5,13,31,57,65,184,295,113
15,28,215,258,175,23,0,4,113
15,28,215,258,175,0,3,4,113
15,5,13,31,57,1,3,4,113
15,28,136,51,48,5,0,4,113
15,16,30,20,7,37,159,4,113
15,16,30,20,7,1,3,4,113
15,28,136,51,160,0,3,4,113
15,1,44,23,64,17,0,4,113
15,28,46,446,112,37,159,4,113
15,28,46,263,394,6,0,4,113
15,1,44,23,40,11,257,4,113
15,28,46,263,94,0,3,4,113
15,5,126,101,17,6,42,4,113
15,5,60,236,1,0,3,4,113
15,16,104,150,23,0,3,4,113
15,5,1,21,20,7,0,4,113
15,28,387,186,221,25,3,4,113
15,28,387,186,17,6,0,4,113
15,5,13,119,318,100,301,4,113
15,5,13,168,45,11,3,4,113
15,28,387,186,17,0,3,4,113
15,5,13,168,311,11,257,4,113
15,5,127,1,287,3,0,4,113
15,5,161,1,44,50,184,295,113
15,5,1,8,133,3,0,4,113
15,5,157,1,8,133,3,4,113
15,28,181,137,71,50,184,295,113
15,5,60,236,357,23,0,4,113
15,5,1,21,438,0,3,4,113
15,28,356,10,2,14,3,4,113
15,5,13,67,28,11,3,4,113
15,28,356,10,2,0,3,4,113
15,5,1,8,352,239,0,4,113
15,5,1,3,14,2,0,4,113
15,5,1,100,8,133,3,4,113
15,5,1,8,148,0,3,4,113
15,5,1,100,8,3,0,4,113
15,28,356,10,16,47,3,4,113
15,28,356,10,8,100,301,4,113
15,5,157,1,392,3,0,4,113
15,5,157,1,287,3,0,4,113
15,16,31,13,3,1,0,4,113
15,28,356,10,8,3,0,4,113
15,1,191,8,148,0,3,4,113
15,1,57,31,13,23,0,4,113
15,5,11,259,37,6,0,4,113
15,28,453,18,6,0,3,4,113
15,1,191,8,83,5,0,4,113
15,1,100,8,10,2,0,4,113
15,5,0,50,44,1,3,4,113
15,1,191,8,133,3,0,4,113
15,61,48,7,1,9,3,4,113
15,28,59,367,32,9,3,4,113
15,28,453,18,6,3,0,4,113
15,28,59,367,32,11,3,4,113
15,5,1,0,2,14,3,4,113
15,28,453,18,6,17,0,4,113
15,5,12,115,20,7,0,4,113
15,5,12,334,10,2,0,4,113
15,5,1,0,6,37,159,4,113
15,1,21,408,243,8,3,4,113
15,1,21,89,10,2,0,4,113
15,61,48,102,37,6,0,4,113
15,1,188,5,11,3,0,4,113
15,1,188,5,0,6,3,4,113
15,1,9,3,11,5,0,4,113
15,1,21,26,55,47,147,4,113
15,1,9,3,6,37,159,4,113
15,1,9,3,8,100,301,4,113
15,5,60,290,3,1,0,4,113
15,1,21,26,8,148,0,4,113
15,5,0,2,10,8,3,4,113
15,390,19,69,114,7,0,4,113
15,5,11,3,1,7,0,4,113
15,16,183,28,144,23,0,4,113
15,5,0,143,124,100,301,4,113
15,5,51,48,493,9,3,4,113
15,5,12,90,28,59,3,4,113
15,5,51,48,7,1,0,4,113
15,5,51,48,7,0,3,4,113
15,61,48,7,37,6,42,4,113
15,1,21,20,19,308,301,4,113
15,1,21,20,7,37,159,4,113
15,5,51,364,17,6,0,4,113
15,5,51,364,17,0,3,4,113
15,5,0,6,3,11,257,4,113
15,5,11,3,8,1,0,4,113
15,16,354,85,45,151,42,4,113
15,16,354,85,45,11,3,4,113
15,5,19,24,0,6,3,4,113
15,1,3,47,71,50,184,295,113
15,5,11,3,6,17,0,4,113
15,28,98,3,1,7,0,4,113
15,5,51,136,28,11,257,4,113
15,1,57,31,74,94,0,4,113
15,1,21,20,7,0,3,4,113
15,16,10,8,317,1,3,4,113
15,5,51,177,13,23,0,4,113
15,1,57,31,16,47,147,4,113
15,5,51,177,13,3,0,4,113
15,16,397,391,8,1,0,4,113
15,1,44,50,71,47,3,4,113
15,16,47,71,116,1,0,4,113
15,390,424,23,175,0,3,4,113
15,16,10,8,133,3,0,4,113
15,5,13,23,44,50,184,295,113
15,16,47,71,50,0,3,4,113
15,5,0,148,8,1,3,4,113
15,5,51,160,0,1,3,4,113
15,16,10,2,62,7,0,4,113
15,5,13,23,175,0,3,4,113
15,16,47,55,79,37,159,4,113
15,16,47,123,13,5,0,4,113
15,16,47,123,13,3,0,4,113
15,16,494,31,74,94,0,4,113
15,16,494,31,57,65,184,295,113
15,16,494,31,57,1,3,4,113
15,5,157,1,100,8,3,4,113
15,1,57,65,66,5,0,4,113
15,5,161,355,45,151,42,4,113
15,28,59,3,0,50,184,295,113
15,5,157,1,21,438,0,4,113
15,5,0,23,40,11,3,4,113
15,5,0,23,44,1,3,4,113
15,390,19,5,11,3,0,4,113
15,5,268,179,17,6,42,4,113
15,1,57,65,184,50,0,4,113
15,1,116,463,42,6,0,4,113
15,5,161,227,1,0,3,4,113
15,5,188,1,3,11,257,4,113
15,1,35,77,228,8,3,4,113
15,5,188,1,3,6,42,4,113
15,1,21,438,0,50,184,295,113
15,1,35,77,9,316,0,4,113
15,28,59,3,6,17,0,4,113
15,1,35,77,9,3,0,4,113
15,390,19,69,1,0,3,4,113
15,5,60,449,332,11,3,4,113
15,5,13,3,0,50,184,295,113
15,16,10,2,0,6,42,4,113
15,16,494,31,13,23,0,4,113
15,5,291,136,28,11,257,4,113
15,5,286,30,20,7,0,4,113
15,1,35,331,405,148,0,4,113
15,1,100,414,337,23,0,4,113
15,1,93,8,3,6,0,4,113
15,1,35,33,7,37,159,4,113
15,1,35,33,7,0,3,4,113
15,390,19,5,18,6,42,4,113
15,16,30,36,23,175,0,4,113
15,16,104,23,0,1,3,4,113
15,390,19,5,13,3,0,4,113
15,28,98,3,6,17,0,4,113
15,390,424,23,44,50,184,295,113
15,28,59,3,13,5,0,4,113
15,28,59,3,8,1,0,4,113
15,390,19,5,13,23,0,4,113
15,1,93,8,100,260,0,4,113
15,61,48,5,1,3,0,4,113
15,16,31,74,363,5,0,4,113
15,5,0,7,347,250,3,4,113
15,1,78,312,47,3,0,4,113
15,1,69,114,173,6,0,4,113
15,1,8,3,0,50,184,295,113
15,1,69,114,7,0,3,4,113
15,28,98,3,13,5,0,4,113
15,28,98,3,8,1,0,4,113
15,1,69,114,7,37,159,4,113
15,1,69,19,5,11,3,4,113
15,61,48,5,1,7,0,4,113
15,5,1,9,38,281,3,4,113
15,1,69,19,5,81,42,4,113
15,1,69,19,5,11,257,4,113
15,61,48,5,1,8,3,4,113
15,5,1,9,32,11,257,4,113
15,5,1,9,38,34,0,4,113
15,1,69,19,5,13,3,4,113
15,61,48,5,1,9,3,4,113
15,5,1,9,32,11,3,4,113
15,1,69,19,5,0,3,4,113
15,61,48,5,1,287,3,4,113
15,1,35,33,60,65,184,295,113
15,1,35,33,23,13,3,4,113
15,61,48,5,1,392,3,4,113
15,1,35,33,473,5,0,4,113
15,1,35,33,60,5,0,4,113
15,1,35,33,23,175,0,4,113
15,61,48,5,1,100,301,4,113
15,1,35,33,176,9,3,4,113
15,1,35,33,60,290,3,4,113
15,1,35,33,23,0,3,4,113
15,1,5,11,3,47,147,4,113
15,1,5,11,3,6,42,4,113
15,16,31,74,94,0,3,4,113
15,5,1,9,316,0,3,4,113
15,61,48,337,23,175,0,4,113
15,1,226,86,5,11,3,4,113
15,5,1,287,324,11,257,4,113
15,1,226,86,5,0,3,4,113
15,1,226,86,5,81,42,4,113
15,1,226,86,5,11,257,4,113
15,1,226,86,5,13,3,4,113
15,1,8,100,260,0,3,4,113
15,1,69,19,11,3,0,4,113
15,1,22,7,48,5,0,4,113
15,1,22,7,37,6,0,4,113
15,1,22,7,200,37,159,4,113
15,1,22,7,37,6,3,4,113
15,1,22,7,347,250,3,4,113
15,1,22,7,37,6,42,4,113
15,1,22,7,235,50,184,295,113
15,61,48,5,19,11,257,4,113
15,1,22,7,33,23,0,4,113
15,1,22,7,235,50,0,4,113
15,61,48,5,60,65,184,295,113
15,61,48,5,19,24,0,4,113
15,61,48,5,19,11,3,4,113
15,1,22,7,265,23,0,4,113
15,61,48,5,66,65,184,295,113
15,61,48,5,60,290,3,4,113
15,61,48,5,19,308,301,4,113
15,1,22,7,62,2,0,4,113
15,61,48,5,161,1,0,4,113
15,61,48,5,19,25,3,4,113
15,1,22,7,272,24,0,4,113
15,61,48,5,188,1,0,4,113
15,61,48,5,161,1,3,4,113
15,61,48,5,51,160,0,4,113
15,61,48,5,188,1,3,4,113
15,61,48,5,83,8,3,4,113
15,61,48,5,157,416,3,4,113
15,61,48,5,12,2,0,4,113
15,61,48,5,157,1,0,4,113
15,61,48,5,371,14,3,4,113
15,61,48,5,18,6,3,4,113
15,61,48,5,270,9,3,4,113
15,390,19,25,3,6,0,4,113
15,5,86,226,1,9,3,4,113
15,390,19,25,3,47,147,4,113
15,390,19,25,3,6,42,4,113
15,5,86,226,1,287,3,4,113
15,390,19,25,3,11,257,4,113
15,5,86,226,1,392,3,4,113
15,16,104,150,23,175,0,4,113
15,5,86,226,1,100,301,4,113
15,5,60,33,7,37,159,4,113
15,5,60,33,7,1,3,4,113
15,5,60,236,1,8,3,4,113
15,5,19,11,324,287,3,4,113
15,5,60,236,1,9,3,4,113
15,5,19,11,330,260,0,4,113
15,5,60,236,1,287,3,4,113
15,5,19,11,32,9,3,4,113
15,5,60,236,1,392,3,4,113
15,5,19,11,40,23,0,4,113
15,5,60,236,1,100,301,4,113
15,5,473,33,176,9,3,4,113
15,5,473,33,35,1,3,4,113
15,1,7,200,37,6,42,4,113
15,5,270,9,32,11,3,4,113
15,1,78,92,45,11,3,4,113
15,1,220,83,8,3,0,4,113
15,1,78,92,167,17,0,4,113
15,1,78,92,45,151,42,4,113
15,1,78,92,45,11,257,4,113
15,1,220,83,8,100,301,4,113
15,390,19,45,319,17,0,4,113
15,1,220,83,8,148,0,4,113
15,390,19,45,168,13,3,4,113
15,1,220,83,8,133,3,4,113
15,390,19,45,360,37,159,4,113
15,61,48,51,5,13,3,4,113
15,390,19,45,396,25,3,4,113
15,1,69,19,11,5,0,4,113
15,390,19,45,379,2,0,4,113
15,5,0,1,487,37,159,4,113
15,5,1,0,3,47,147,4,113
15,5,0,1,116,463,42,4,113
15,5,1,0,3,6,42,4,113
15,5,0,1,475,11,3,4,113
15,5,1,0,3,11,257,4,113
15,5,0,1,22,327,3,4,113
15,5,0,1,475,11,257,4,113
15,5,48,7,0,50,184,295,113
15,1,97,420,175,23,0,4,113
15,5,48,7,0,6,42,4,113
15,1,97,420,175,0,3,4,113
15,5,48,7,0,1,3,4,113
15,5,48,7,0,6,3,4,113
15,16,10,8,100,260,0,4,113
15,16,10,8,100,1,3,4,113
15,1,382,32,178,23,0,4,113
15,5,60,33,176,9,3,4,113
15,1,382,32,197,412,0,4,113
15,5,1,487,37,6,0,4,113
15,1,382,32,285,24,0,4,113
15,5,1,487,37,7,0,4,113
15,5,1,487,37,6,3,4,113
15,1,382,32,367,59,3,4,113
15,5,1,487,37,6,42,4,113
15,1,382,32,9,316,0,4,113
15,5,60,33,35,1,3,4,113
15,1,382,32,9,3,0,4,113
15,5,60,33,23,175,0,4,113
15,1,382,32,11,5,0,4,113
15,1,382,32,11,3,0,4,113
15,1,69,232,403,316,0,4,113
15,1,69,232,23,13,3,4,113
15,5,157,253,372,3,0,4,113
15,1,69,232,23,175,0,4,113
15,5,1,100,124,143,0,4,113
15,1,8,3,9,316,0,4,113
15,1,8,3,13,23,0,4,113
15,1,8,3,14,2,0,4,113
15,5,1,8,3,6,0,4,113
15,1,44,162,76,17,0,4,113
15,5,1,8,3,11,257,4,113
15,5,1,8,3,6,42,4,113
15,1,44,325,322,2,0,4,113
15,5,1,8,3,47,147,4,113
15,1,44,204,20,7,0,4,113
15,1,44,366,51,160,0,4,113
15,1,97,108,199,6,0,4,113
15,1,69,19,24,0,3,4,113
15,1,97,108,199,6,3,4,113
15,1,97,80,99,0,3,4,113
15,1,97,108,199,6,42,4,113
15,5,18,453,28,11,3,4,113
15,1,97,80,31,13,3,4,113
15,5,18,453,28,498,3,4,113
15,5,18,453,28,11,257,4,113
15,1,97,80,271,260,0,4,113
15,1,97,80,31,75,3,4,113
15,5,18,453,28,98,3,4,113
15,1,100,260,330,11,257,4,113
15,5,18,453,28,59,3,4,113
15,1,227,161,5,11,3,4,113
15,1,227,161,5,0,3,4,113
