320,13,168,45,396
320,13,3,25,396
320,13,168,45,396
320,26,8,3,25,396
320,13,5,11,45,396
320,13,3,11,45,396
320,13,5,19,25,396
320,13,5,19,45,396
320,26,8,3,11,45,396
320,13,23,0,3,25,396
320,13,5,19,11,45,396
320,13,3,25,19,45,396
320,13,31,72,192,45,396
320,13,168,311,11,45,396
320,13,23,40,11,45,396
320,13,5,11,3,25,396
320,13,168,45,19,25,396
320,13,5,11,19,25,396
320,13,3,1,164,45,396
320,13,5,11,19,45,396
320,13,3,11,19,25,396
320,13,253,372,3,25,396
320,13,3,11,19,45,396
320,13,67,28,11,45,396
320,13,31,75,3,25,396
320,26,21,20,470,45,396
320,13,123,47,3,25,396
320,13,5,0,3,25,396
320,26,29,2,379,45,396
320,26,8,1,3,25,396
320,26,55,47,3,25,396
320,26,29,280,179,45,396
320,26,8,133,3,25,396
320,26,8,1,164,45,396
320,26,70,37,360,45,396
320,26,21,1,3,25,396
320,26,125,142,388,25,396
320,26,21,52,85,45,396
320,26,21,1,164,45,396
320,26,225,6,3,25,396
320,26,125,47,3,25,396
320,26,21,118,11,45,396
320,26,21,20,19,25,396
320,13,5,1,3,25,396
320,26,21,219,109,45,396
320,26,21,20,19,45,396
320,13,5,12,189,45,396
320,13,5,1,164,45,396
320,13,5,161,355,45,396
320,13,5,268,179,45,396
320,13,5,11,45,19,25,396
320,26,55,79,37,360,45,396
320,13,168,45,11,3,25,396
320,26,55,47,3,11,45,396
320,26,8,10,120,338,25,396
320,13,5,11,311,168,45,396
320,13,3,11,45,19,25,396
320,26,8,133,3,11,45,396
320,26,8,10,2,379,45,396
320,13,5,11,361,109,45,396
320,26,8,3,11,19,25,396
320,26,8,1,0,3,25,396
320,13,3,0,1,164,45,396
320,26,8,3,11,19,45,396
320,26,8,1,5,11,45,396
320,13,3,6,17,179,45,396
320,13,3,0,2,379,45,396
320,26,8,1,475,11,45,396
320,26,8,1,5,19,25,396
320,13,3,8,1,164,45,396
320,13,3,6,37,360,45,396
320,13,3,6,17,319,45,396
320,13,3,0,5,11,45,396
320,26,8,1,35,166,45,396
320,26,8,1,5,19,45,396
320,26,70,37,6,3,25,396
320,26,70,95,20,470,45,396
320,13,3,9,38,53,45,396
320,13,3,6,42,151,45,396
320,13,3,0,24,19,25,396
320,26,29,2,0,3,25,396
320,13,3,1,161,355,45,396
320,13,3,0,5,19,25,396
320,26,21,1,3,11,45,396
320,26,8,1,9,3,25,396
320,13,23,0,1,3,25,396
320,13,3,11,5,19,25,396
320,13,23,40,11,3,25,396
320,26,70,37,259,11,45,396
320,26,8,3,13,168,45,396
320,13,23,0,3,11,45,396
320,26,125,142,30,132,45,396
320,26,70,415,35,166,45,396
320,13,3,25,19,11,45,396
320,26,70,95,20,19,25,396
320,13,253,157,1,164,45,396
320,13,3,4,257,11,45,396
320,13,3,9,1,164,45,396
320,13,5,19,20,470,45,396
320,13,253,372,3,11,45,396
320,26,21,1,0,3,25,396
320,26,344,157,1,3,25,396
320,13,3,0,17,179,45,396
320,13,3,0,24,212,45,396
320,26,225,479,327,3,25,396
320,13,3,0,24,19,45,396
320,26,29,2,12,189,45,396
320,26,225,6,0,3,25,396
320,26,8,1,3,11,45,396
320,13,67,28,59,3,25,396
320,26,21,118,11,3,25,396
320,13,67,28,98,3,25,396
320,26,21,118,11,19,25,396
320,13,67,28,244,85,45,396
320,26,21,118,11,19,45,396
320,13,67,28,440,11,45,396
320,13,3,1,169,109,45,396
320,13,67,28,498,3,25,396
320,13,3,1,35,166,45,396
320,13,3,0,5,19,45,396
320,13,3,1,472,402,45,396
320,26,8,1,69,19,25,396
320,13,3,1,78,92,45,396
320,26,8,1,78,92,45,396
320,26,8,1,69,19,45,396
320,13,3,1,5,11,45,396
320,26,8,1,161,355,45,396
320,13,3,1,69,19,25,396
320,13,3,1,5,19,25,396
320,26,8,1,169,109,45,396
320,13,3,1,475,11,45,396
320,13,3,1,69,19,45,396
320,13,3,1,5,19,45,396
320,26,8,1,287,3,25,396
320,13,67,82,42,151,45,396
320,26,8,1,392,3,25,396
320,13,23,0,2,379,45,396
320,26,8,1,472,402,45,396
320,13,23,0,4,3,25,396
320,13,23,0,1,164,45,396
320,13,23,0,5,11,45,396
320,26,21,20,30,132,45,396
320,13,23,0,6,3,25,396
320,13,23,0,5,19,25,396
320,26,21,20,72,192,45,396
320,26,21,20,30,146,45,396
320,13,23,0,17,319,45,396
320,13,23,0,5,19,45,396
320,26,21,20,78,92,45,396
320,13,23,0,24,212,45,396
320,13,23,0,17,179,45,396
320,26,21,20,284,19,25,396
320,13,23,0,24,19,25,396
320,26,21,20,284,19,45,396
320,13,23,0,24,251,45,396
320,13,23,0,24,19,45,396
320,13,3,11,311,168,45,396
320,13,67,28,11,3,25,396
320,13,3,11,361,109,45,396
320,13,67,28,11,19,25,396
320,13,3,11,5,19,45,396
320,13,67,28,11,19,45,396
320,13,23,40,11,19,25,396
320,26,225,6,3,11,45,396
320,13,23,40,11,19,45,396
320,26,8,3,25,19,45,396
320,13,5,1,3,11,45,396
320,26,8,3,1,164,45,396
320,26,21,438,0,3,25,396
320,13,5,19,11,3,25,396
320,26,125,142,30,146,45,396
320,26,70,171,40,11,45,396
320,13,31,16,30,146,45,396
320,26,21,20,19,11,45,396
320,13,31,75,3,11,45,396
320,26,70,249,20,19,25,396
320,13,31,57,462,402,45,396
320,13,31,16,47,3,25,396
320,13,31,16,30,132,45,396
320,26,70,249,20,470,45,396
320,26,70,249,20,19,45,396
320,13,31,80,117,193,45,396
320,13,31,57,1,3,25,396
320,13,31,16,354,85,45,396
320,13,31,74,20,19,25,396
320,13,31,57,1,164,45,396
320,26,125,47,3,11,45,396
320,13,31,128,30,132,45,396
320,13,31,74,20,470,45,396
320,13,31,74,20,19,45,396
320,13,31,128,30,146,45,396
320,13,31,72,20,470,45,396
320,13,278,103,17,179,45,396
320,13,5,1,0,3,25,396
320,13,31,72,20,19,25,396
320,13,224,114,69,19,25,396
320,13,278,103,17,319,45,396
320,13,5,1,472,402,45,396
320,13,31,72,20,19,45,396
