223,143,0,23,150,351
223,88,38,401,23,150,351
223,143,274,44,23,150,351
223,143,0,23,104,150,351
223,88,218,46,28,215,351
223,143,0,175,23,150,351
223,143,0,175,258,215,351
223,143,124,30,16,104,150,351
223,143,274,44,23,104,150,351
223,143,0,1,57,465,150,351
223,143,0,175,23,104,150,351
223,143,0,23,41,28,215,351
223,143,124,30,36,23,150,351
223,88,38,34,0,23,150,351
223,143,124,30,132,172,215,351
223,88,38,121,33,23,150,351
223,88,9,3,498,28,215,351
223,88,38,141,46,28,215,351
223,143,0,3,498,28,215,351
223,143,0,1,15,28,215,351
223,88,9,1,57,465,150,351
223,88,9,3,0,23,150,351
223,88,38,165,46,28,215,351
223,143,0,17,101,28,215,351
223,143,0,3,11,28,215,351
223,143,0,5,51,172,215,351
223,143,0,17,27,23,150,351
223,143,0,3,13,23,150,351
223,143,0,50,44,23,150,351
223,143,0,5,13,23,150,351
223,143,0,17,64,23,150,351
223,143,0,3,59,28,215,351
223,143,0,56,44,23,150,351
223,143,0,5,11,28,215,351
223,143,0,3,98,28,215,351
223,88,38,401,23,104,150,351
223,143,0,160,51,172,215,351
223,143,0,5,15,28,215,351
223,88,218,46,33,23,150,351
223,143,0,380,383,23,150,351
223,143,0,1,44,23,150,351
223,143,0,23,144,28,215,351
223,88,9,32,376,172,215,351
223,143,0,7,33,23,150,351
223,88,9,32,11,28,215,351
223,143,0,7,265,23,150,351
223,88,9,32,145,28,215,351
223,88,9,1,0,23,150,351
223,88,9,32,178,23,150,351
223,88,9,1,15,28,215,351
223,88,9,3,11,28,215,351
223,88,9,1,44,23,150,351
223,88,9,3,13,23,150,351
223,143,0,23,175,258,215,351
223,88,9,3,59,28,215,351
223,88,9,38,401,23,150,351
223,88,9,3,98,28,215,351
223,88,9,176,33,23,150,351
223,88,9,282,132,172,215,351
223,88,9,292,46,28,215,351
223,88,9,316,0,23,150,351
223,88,9,32,11,40,23,150,351
223,88,9,3,0,175,23,150,351
223,143,0,7,33,23,104,150,351
223,88,38,165,46,33,23,150,351
223,88,9,1,0,175,23,150,351
223,88,9,1,0,23,104,150,351
223,88,9,32,367,59,28,215,351
223,88,9,32,178,23,104,150,351
223,88,38,34,0,175,23,150,351
223,88,9,1,15,16,104,150,351
223,143,0,3,11,40,23,150,351
223,143,0,7,33,46,28,215,351
223,143,124,30,36,23,104,150,351
223,88,9,3,11,40,23,150,351
223,88,38,34,0,23,104,150,351
223,88,9,1,3,498,28,215,351
223,88,9,3,0,23,104,150,351
223,143,0,5,51,136,28,215,351
223,88,9,1,44,23,104,150,351
223,88,9,3,13,67,28,215,351
223,88,9,3,13,23,104,150,351
223,88,38,34,17,0,23,150,351
223,143,0,7,1,44,23,150,351
223,143,0,17,27,23,104,150,351
223,143,0,23,33,46,28,215,351
223,143,274,44,1,57,465,150,351
223,88,9,38,34,0,23,150,351
223,88,9,38,401,23,104,150,351
223,143,0,2,10,16,104,150,351
223,88,9,38,121,33,23,150,351
223,143,0,3,13,23,104,150,351
223,143,0,260,330,11,28,215,351
223,143,0,2,12,39,28,215,351
223,143,0,2,10,356,28,215,351
223,88,9,38,141,46,28,215,351
223,143,0,316,403,232,23,150,351
223,143,0,2,12,90,28,215,351
223,88,9,38,165,46,28,215,351
223,143,0,4,3,498,28,215,351
223,88,9,3,1,57,465,150,351
223,88,38,9,3,498,28,215,351
223,143,0,6,17,27,23,150,351
223,143,0,4,113,15,28,215,351
223,143,0,4,3,11,28,215,351
223,88,9,3,4,0,23,150,351
223,88,9,3,1,0,23,150,351
223,88,38,430,30,16,104,150,351
223,88,38,9,1,57,465,150,351
223,88,38,9,3,0,23,150,351
223,143,0,24,298,44,23,150,351
223,143,0,6,3,98,28,215,351
