338,120,35,1,57,462
338,25,396,45,402,462
338,25,19,45,402,462
338,25,3,1,57,462
338,120,35,1,57,462
338,25,19,45,402,462
338,25,396,45,402,462
338,25,3,1,472,402,462
338,120,10,8,1,57,462
338,25,19,5,1,57,462
338,120,10,16,31,57,462
338,25,19,11,45,402,462
338,25,3,0,1,57,462
338,120,35,166,45,402,462
338,25,19,69,1,57,462
338,120,35,1,472,402,462
338,25,3,8,1,57,462
338,25,3,9,1,57,462
338,25,3,11,45,402,462
338,25,3,13,31,57,462
338,25,3,75,31,57,462
338,25,3,287,1,57,462
338,25,3,392,1,57,462
338,120,10,8,1,472,402,462
338,25,19,20,470,45,402,462
338,25,19,5,0,1,57,462
338,25,3,8,93,1,57,462
338,25,3,8,1,472,402,462
338,25,19,5,11,45,402,462
338,25,3,8,100,1,57,462
338,25,19,5,1,472,402,462
338,25,19,5,13,31,57,462
338,25,3,8,191,1,57,462
338,25,3,9,32,376,402,462
338,25,19,5,15,1,57,462
338,120,10,8,3,1,57,462
338,25,3,8,317,1,57,462
338,120,10,2,0,1,57,462
338,25,19,5,60,65,57,462
338,25,3,9,1,472,402,462
338,120,10,8,93,1,57,462
338,120,10,16,15,1,57,462
338,25,3,11,19,45,402,462
338,120,35,1,164,45,402,462
338,25,19,69,1,472,402,462
338,25,396,45,164,1,57,462
338,25,3,13,5,1,57,462
338,120,10,89,21,1,57,462
338,120,10,2,379,45,402,462
338,25,3,1,164,45,402,462
338,25,19,5,66,65,57,462
338,25,19,45,164,1,57,462
338,25,19,5,127,1,57,462
338,120,10,8,100,1,57,462
338,25,19,5,157,1,57,462
338,120,10,8,191,1,57,462
338,25,19,5,161,1,57,462
338,120,10,8,317,1,57,462
338,25,19,5,188,1,57,462
338,120,10,16,494,31,57,462
338,25,19,11,3,1,57,462
338,25,3,11,32,376,402,462
338,25,19,11,5,1,57,462
338,25,3,11,5,1,57,462
338,25,19,11,32,376,402,462
338,25,3,11,475,1,57,462
338,25,19,11,475,1,57,462
338,25,3,0,5,1,57,462
338,25,3,287,1,472,402,462
338,25,3,0,7,1,57,462
338,25,3,4,0,1,57,462
338,25,3,392,1,472,402,462
338,25,3,6,0,1,57,462
338,25,3,13,168,45,402,462
338,25,3,290,60,65,57,462
338,120,149,62,7,1,57,462
338,25,3,0,1,472,402,462
338,25,3,327,22,1,57,462
338,25,19,24,0,1,57,462
338,120,10,91,22,1,57,462
338,25,3,416,157,1,57,462
338,25,19,390,15,1,57,462
338,25,19,24,212,45,402,462
338,25,3,47,16,31,57,462
338,120,35,33,7,1,57,462
338,25,19,24,251,45,402,462
338,25,19,20,7,1,57,462
338,25,3,133,8,1,57,462
338,120,35,77,9,1,57,462
338,120,35,33,60,65,57,462
338,25,19,20,72,31,57,462
338,25,19,20,74,31,57,462
338,25,19,20,21,1,57,462
338,25,19,20,78,1,57,462
338,25,19,5,0,3,1,57,462
338,25,396,45,402,472,1,57,462
338,120,10,8,191,1,472,402,462
338,25,19,20,21,1,472,402,462
338,25,19,20,95,296,1,57,462
338,25,19,20,78,92,45,402,462
338,25,19,20,78,1,472,402,462
338,25,19,5,0,7,1,57,462
338,25,19,20,30,16,31,57,462
338,25,19,5,161,227,1,57,462
338,25,19,5,161,1,472,402,462
338,25,19,5,11,3,1,57,462
338,25,19,20,204,44,1,57,462
338,25,19,20,30,128,31,57,462
