195,131,441,1,8,213,468
195,131,186,17,103,213,468
195,60,290,3,8,213,468
195,60,236,1,8,213,468
195,60,5,83,8,213,468
195,60,5,1,8,213,468
195,60,236,1,8,213,468
195,131,186,17,103,213,468
195,60,5,1,8,213,468
195,60,290,3,8,213,468
195,60,5,83,8,213,468
195,60,33,140,267,8,213,468
195,60,290,3,1,8,213,468
195,60,5,0,17,103,213,468
195,60,65,57,1,8,213,468
195,131,441,1,3,8,213,468
195,60,33,7,62,103,213,468
195,131,441,1,93,8,213,468
195,60,33,35,415,70,393,468
195,60,33,7,1,8,213,468
195,131,441,1,100,8,213,468
195,60,290,3,133,8,213,468
195,60,33,46,105,129,393,468
195,60,33,35,1,8,213,468
195,60,33,7,37,70,393,468
195,60,33,35,340,103,213,468
195,131,441,1,116,435,213,468
195,131,33,140,267,8,213,468
195,131,441,1,191,8,213,468
195,131,104,16,10,8,213,468
195,131,33,7,62,103,213,468
195,131,441,1,317,8,213,468
195,131,104,300,105,129,393,468
195,131,33,35,415,70,393,468
195,131,33,7,1,8,213,468
195,60,236,1,3,8,213,468
195,131,33,46,105,129,393,468
195,131,33,35,1,8,213,468
195,131,33,7,37,70,393,468
195,60,236,1,93,8,213,468
195,131,33,385,434,103,213,468
195,131,33,35,340,103,213,468
195,60,5,1,3,8,213,468
195,60,236,1,100,8,213,468
195,60,5,11,499,129,393,468
195,60,33,385,434,103,213,468
195,60,5,13,278,103,213,468
195,60,5,11,3,8,213,468
195,60,5,15,1,8,213,468
195,60,5,13,3,8,213,468
195,60,5,48,102,129,393,468
195,60,5,0,1,8,213,468
195,60,5,127,1,8,213,468
195,60,5,0,3,8,213,468
195,60,5,157,1,8,213,468
195,60,5,0,148,8,213,468
195,60,5,161,1,8,213,468
195,60,5,1,93,8,213,468
195,60,5,188,1,8,213,468
195,60,5,1,100,8,213,468
195,60,236,1,116,435,213,468
195,60,5,1,116,435,213,468
195,60,236,1,191,8,213,468
195,60,5,1,191,8,213,468
195,60,236,1,317,8,213,468
195,60,5,1,317,8,213,468
195,60,5,13,320,26,8,213,468
195,60,5,13,3,1,8,213,468
195,60,65,66,5,1,8,213,468
195,60,236,1,8,26,70,393,468
195,60,5,48,7,37,70,393,468
195,60,5,48,102,37,70,393,468
195,60,33,23,13,278,103,213,468
195,60,33,35,340,391,8,213,468
195,60,290,3,8,26,70,393,468
195,60,5,0,1,3,8,213,468
195,60,449,332,11,499,129,393,468
195,131,33,140,21,1,8,213,468
195,60,33,385,111,1,8,213,468
195,60,5,127,1,3,8,213,468
195,60,33,35,1,3,8,213,468
195,60,65,57,1,3,8,213,468
195,60,5,11,3,1,8,213,468
195,131,441,1,3,133,8,213,468
195,60,5,0,3,1,8,213,468
195,60,5,157,344,26,8,213,468
195,60,5,157,1,3,8,213,468
195,60,5,0,2,62,103,213,468
195,60,5,157,416,3,8,213,468
195,60,5,157,344,26,70,393,468
195,60,5,157,1,93,8,213,468
195,60,5,0,4,3,8,213,468
195,60,5,0,2,10,8,213,468
195,60,5,157,1,100,8,213,468
195,60,5,0,7,62,103,213,468
195,60,33,7,37,102,129,393,468
195,60,5,157,1,116,435,213,468
195,60,5,0,239,352,8,213,468
195,60,5,0,7,1,8,213,468
195,60,5,157,1,191,8,213,468
195,60,5,0,260,100,8,213,468
195,60,5,0,7,37,70,393,468
195,60,5,157,1,317,8,213,468
195,60,5,0,6,3,8,213,468
195,131,186,321,55,26,8,213,468
195,60,5,161,227,1,8,213,468
195,60,5,0,34,17,103,213,468
195,60,5,0,6,17,103,213,468
195,131,186,221,25,3,8,213,468
195,131,186,321,55,26,70,393,468
195,60,5,161,1,3,8,213,468
195,131,104,16,15,1,8,213,468
195,60,5,0,6,37,70,393,468
195,60,5,83,220,1,8,213,468
195,60,5,12,334,10,8,213,468
195,60,5,161,1,93,8,213,468
195,131,104,16,47,3,8,213,468
195,60,33,7,0,17,103,213,468
195,60,5,18,6,17,103,213,468
195,60,5,12,2,62,103,213,468
195,60,33,35,77,228,8,213,468
195,60,5,83,8,26,70,393,468
195,60,5,188,1,3,8,213,468
195,60,5,161,1,100,8,213,468
195,131,104,16,397,391,8,213,468
195,60,5,1,8,26,70,393,468
195,60,33,7,20,95,70,393,468
195,60,33,7,0,1,8,213,468
195,131,441,1,0,17,103,213,468
195,60,5,19,25,3,8,213,468
195,60,5,18,6,3,8,213,468
195,60,5,11,259,37,70,393,468
195,60,5,15,16,10,8,213,468
195,131,186,17,6,37,70,393,468
195,60,5,12,2,10,8,213,468
195,131,441,1,8,26,70,393,468
195,131,104,23,13,278,103,213,468
195,60,33,35,120,10,8,213,468
195,60,5,15,1,3,8,213,468
195,60,5,188,1,93,8,213,468
195,60,236,1,0,17,103,213,468
195,60,5,161,1,116,435,213,468
195,60,33,140,21,1,8,213,468
195,131,33,7,1,3,8,213,468
195,60,236,1,3,133,8,213,468
195,60,5,1,0,17,103,213,468
195,60,33,7,22,138,70,393,468
195,60,5,13,320,26,70,393,468
195,60,33,7,20,249,70,393,468
195,60,33,7,0,3,8,213,468
195,60,5,13,3,133,8,213,468
195,131,441,1,35,340,103,213,468
195,131,441,1,0,3,8,213,468
195,60,65,66,5,83,8,213,468
195,60,5,51,364,17,103,213,468
195,60,5,19,11,499,129,393,468
195,60,5,18,6,37,70,393,468
195,60,5,11,40,171,70,393,468
195,60,5,15,61,105,129,393,468
195,131,33,46,63,17,103,213,468
195,60,5,48,61,105,129,393,468
195,60,5,48,7,1,8,213,468
195,131,186,17,0,148,8,213,468
195,131,186,17,6,3,8,213,468
195,131,186,17,63,87,8,213,468
195,131,186,17,0,1,8,213,468
195,131,104,332,11,499,129,393,468
195,131,186,17,0,3,8,213,468
195,131,104,490,431,1,8,213,468
195,131,104,332,11,3,8,213,468
195,131,104,23,0,17,103,213,468
195,131,104,23,13,3,8,213,468
195,131,104,23,27,17,103,213,468
195,131,104,23,0,1,8,213,468
195,131,104,23,40,171,70,393,468
195,131,104,23,0,3,8,213,468
195,131,104,23,44,1,8,213,468
195,131,104,23,0,148,8,213,468
195,131,104,23,64,17,103,213,468
195,60,33,7,1,3,8,213,468
195,60,33,131,441,1,8,213,468
195,60,33,7,1,93,8,213,468
195,60,33,153,40,171,70,393,468
195,60,33,131,186,17,103,213,468
195,60,33,7,1,100,8,213,468
195,60,33,170,46,105,129,393,468
195,60,33,7,1,116,435,213,468
195,60,33,176,9,1,8,213,468
195,60,33,7,1,191,8,213,468
195,60,33,190,431,1,8,213,468
195,60,33,176,9,3,8,213,468
195,60,33,7,1,317,8,213,468
195,60,33,473,5,83,8,213,468
195,60,33,23,0,17,103,213,468
195,60,33,307,157,1,8,213,468
195,60,33,473,5,1,8,213,468
195,60,33,23,27,17,103,213,468
195,60,33,23,0,1,8,213,468
195,60,33,439,186,17,103,213,468
195,60,33,23,40,171,70,393,468
195,60,33,23,0,3,8,213,468
195,60,33,23,44,1,8,213,468
195,60,33,23,0,148,8,213,468
195,60,33,23,64,17,103,213,468
195,60,33,35,342,171,70,393,468
195,60,33,23,13,3,8,213,468
195,60,5,15,1,93,8,213,468
195,60,5,188,1,100,8,213,468
195,60,5,15,1,100,8,213,468
195,60,5,188,1,116,435,213,468
195,60,5,15,1,116,435,213,468
195,60,5,188,1,191,8,213,468
195,60,5,15,1,191,8,213,468
195,60,5,188,1,317,8,213,468
195,60,5,15,1,317,8,213,468
195,131,33,35,1,3,8,213,468
195,60,236,1,35,340,103,213,468
195,131,33,35,1,93,8,213,468
195,60,236,1,287,3,8,213,468
195,60,236,1,35,415,70,393,468
195,131,33,35,1,100,8,213,468
195,60,236,1,392,3,8,213,468
195,131,33,35,1,116,435,213,468
195,60,236,1,9,3,8,213,468
195,131,33,35,1,191,8,213,468
195,60,236,1,5,83,8,213,468
195,131,33,35,1,317,8,213,468
195,60,236,1,7,62,103,213,468
195,60,236,1,0,3,8,213,468
195,60,236,1,21,26,8,213,468
195,60,236,1,7,37,70,393,468
195,60,236,1,0,148,8,213,468
195,60,236,1,487,37,70,393,468
195,60,236,1,21,26,70,393,468
195,60,236,1,296,95,70,393,468
195,60,5,161,1,191,8,213,468
195,60,236,1,22,138,70,393,468
195,60,5,161,1,317,8,213,468
195,60,236,1,220,83,8,213,468
195,60,33,140,447,105,129,393,468
195,60,290,3,1,93,8,213,468
195,131,33,7,0,17,103,213,468
195,60,290,3,1,100,8,213,468
195,131,33,7,20,95,70,393,468
195,131,33,7,37,102,129,393,468
195,131,33,7,0,1,8,213,468
195,60,290,3,1,116,435,213,468
195,131,33,7,22,138,70,393,468
195,131,33,7,20,249,70,393,468
195,131,33,7,0,3,8,213,468
195,60,290,3,1,191,8,213,468
195,131,33,7,48,102,129,393,468
195,131,33,7,22,1,8,213,468
195,131,33,7,0,148,8,213,468
195,60,290,3,1,317,8,213,468
195,131,33,7,200,37,70,393,468
195,60,5,0,1,93,8,213,468
195,60,33,140,21,26,8,213,468
195,131,33,7,200,484,8,213,468
195,60,5,0,1,100,8,213,468
195,60,33,140,21,26,70,393,468
195,131,33,7,1,93,8,213,468
195,60,5,0,1,116,435,213,468
195,60,290,3,0,17,103,213,468
195,131,33,7,1,100,8,213,468
195,60,5,0,1,191,8,213,468
195,60,290,3,6,17,103,213,468
195,60,290,3,0,1,8,213,468
195,131,33,7,1,116,435,213,468
195,60,5,0,1,317,8,213,468
195,60,290,3,11,499,129,393,468
195,60,290,3,6,37,70,393,468
195,60,290,3,0,148,8,213,468
195,131,33,7,1,191,8,213,468
195,60,290,3,13,278,103,213,468
195,60,230,203,63,17,103,213,468
195,131,33,7,1,317,8,213,468
195,60,290,3,9,1,8,213,468
195,60,230,273,127,1,8,213,468
