index,value
0,293.636
1,363.241
2,390.457
3,210.295
4,222.867
5,294.326
6,287.252
7,286.396
8,4.32461
9,81.3496
10,280.714
11,36.2465
12,67.239
13,105.962
14,55.9071
15,63.4327
16,2.70918
17,87.4176
18,83.3386
19,122.449
20,71.6423
21,298.466
22,220.045
23,49.8328
24,145.678
25,11.5571
26,377.848
27,124.789
28,231.764
29,54.9132
30,73.1081
31,95.736
32,191.288
33,87.6685
34,134.672
35,309.655
36,0.0949991
37,32.7945
38,25.2173
39,276.635
40,70.9861
41,148.111
42,229.936
43,60.0676
44,253.107
45,5.88497
46,25.6178
47,191.474
48,6.38078
49,41.6446
50,0.0252248
51,47.5554
52,289.513
53,138.181
54,210.772
55,39.2463
56,5.62846
57,216.04
