index,value
0,68.367
1,35.4139
2,78.5882
3,78.3071
4,54.1331
5,85.1598
6,44.0156
7,42.7564
8,56.4005
9,245.176
10,167.25
11,0
12,73.4231
13,1.17808
14,207.457
15,53.6557
16,120.35
17,85.4798
18,27.9822
19,117.471
20,0.634199
21,174.916
22,196.91
23,238.76
24,281.376
25,115.309
26,183.235
27,53.0687
28,173.756
29,1.06044
30,37.9398
31,9.28423
32,40.4147
33,21.1008
34,1.12253
35,133.721
36,104.019
37,111.85
38,0
39,123.971
40,188.993
41,121.903
42,3.62908
43,50.3389
44,189.013
45,119.456
46,61.5973
47,377.687
48,54.6312
49,86.4143
50,0
51,221.769
52,303.8
53,85.3723
54,94.0564
55,73.1917
56,30.8491
57,94.2987
