index,value
0,25.1315
1,44.0503
2,77.4682
3,53.7879
4,82.9167
5,23.276
6,124.345
7,32.5657
8,195.927
9,135.934
10,103.65
11,20.9391
12,0.786746
13,51.8668
14,39.2872
15,45.1944
16,165.587
17,113.162
18,205.852
19,165.39
20,131.302
21,27.8384
22,66.8797
23,16.9973
24,19.299
25,82.9202
26,10.4823
27,220.66
28,28.2727
29,67.0934
30,49.4837
31,255.496
32,159.868
33,219.973
34,230.551
35,59.0362
36,3.58641
37,88.9669
38,180.914
39,81.2067
40,7.23622
41,0
42,161.181
43,170.754
44,199.108
45,119.916
46,84.3767
47,23.1578
48,113.726
49,242.594
50,88.7678
51,2.95025
52,206.232
53,222.823
54,218.357
55,13.3654
56,203.465
57,8.19465
