index,value
0,60.9639
1,101.47
2,52.0055
3,37.1179
4,67.8717
5,77.6186
6,64.3079
7,75.6695
8,16.6073
9,0.875485
10,329.87
11,14.5319
12,158.564
13,12.1342
14,157.708
15,207.742
16,150.269
17,49.6164
18,150.693
19,118.804
20,229.294
21,260.434
22,2.12898
23,49.7477
24,86.3658
25,76.1421
26,78.4757
27,203.803
28,0.120882
29,2.70739
30,314.018
31,197.277
32,10.972
33,200.563
34,101.191
35,124.57
36,88.8534
37,99.4778
38,181.174
39,147.148
40,347.047
41,193.408
42,23.7821
43,152.369
44,120.464
45,0
46,227.818
47,17.9879
48,87.3733
49,76.7347
50,22.603
51,17.3583
52,10.0823
53,308.609
54,136.535
55,282.147
56,122.748
57,276.911
