index,value
0,317.517
1,336.313
2,369.205
3,276.792
4,359.8
5,323.009
6,394.569
7,339.147
8,0
9,53.7066
10,69.3601
11,51.6334
12,131.701
13,49.564
14,202.989
15,41.8508
16,2.16096
17,34.2549
18,64.2359
19,63.17
20,72.4314
21,40.8456
22,93.6898
23,26.408
24,7.20958
25,58.8461
26,44.0032
27,30.3282
28,108.267
29,68.4998
30,150.706
31,32.6019
32,16.1356
33,159.651
34,31.4285
35,18.0432
36,64.1452
37,131.595
38,114.839
39,51.8704
40,240.545
41,181.831
42,14.9703
43,87.6441
44,56.4762
45,31.087
46,41.537
47,54.9757
48,27.1004
49,74.1816
50,16.3239
51,102.534
52,39.1883
53,93.2386
54,25.6446
55,118.648
56,82.5922
57,63.3216
