index,value
0,286.962
1,336.687
2,318.731
3,357.465
4,334.646
5,351.934
6,310.442
7,347.348
8,36.9621
9,72.2467
10,13.7603
11,14.7068
12,78.8837
13,45.6884
14,38.4992
15,82.5217
16,40.7185
17,31.6959
18,3.57436
19,50.5112
20,55.9187
21,2.72321
22,49.9659
23,35.2279
24,117.143
25,89.2755
26,122.259
27,72.0334
28,56.43
29,52.8338
30,212.854
31,55.1355
32,17.8667
33,0.5
34,1
35,36.0133
36,73.8936
37,81.0302
38,12.4542
39,11.44
40,81.788
41,84.9611
42,81.6886
43,26.5947
44,2.02615
45,69.8622
46,80.6168
47,108.217
48,0
49,41.3141
50,0
51,75.0539
52,1.61667
53,77.1931
54,37.9764
55,105.344
56,38.0302
57,19.1931
